Year,Month,Air_Temp_Average,Air_Temp_Max,Air_Temp_Max_Day,Air_Temp_Min,Air_Temp_Min_Day,Precipitation_Total,Precipitation_Daily_Max,Precipitation_Days_Min_0_1mm,Heavy_Rain_Days_Over_10mm,Average_Relative_Humidity,Sunshine_Duration_Hours,Extreme_Temp_Frost_Days,Extreme_Temp_Severe_Frost_Days,Extreme_Temp_Very_Severe_Frost_Days,Extreme_Temp_Ice_Days,Extreme_Temp_Summer_Days,Extreme_Temp_Hot_Days,Extreme_Temp_Tropical_Nights,Extreme_Temp_Heatwaves,Extreme_Temp_Coldwaves
1968,February,0.4,8.7,7.0,-13.8,26.0,29.8,7.7,15,0,83.6,69.1,20,2,0,2,0,0,0,0,0
1968,January,-0.8,10.1,15.0,-15.3,13.0,53.5,17.7,20,2,85.7,48.9,19,7,1,10,0,0,0,0,0
1967,December,1.4,12.8,23.0,-14.3,12.0,42.8,8.3,27,0,86.2,31.6,16,2,0,3,0,0,0,0,0
1967,November,4.3,13.4,3.0,-2.7,21.0,34.7,13.5,15,1,86.1,57.6,9,0,0,0,0,0,0,0,0
1967,October,11.8,24.8,12.0,-0.2,19.0,23.6,5.7,11,0,75.1,123.1,1,0,0,0,0,0,0,0,0
1967,September,14.7,25.5,3.0,6.6,11.0,55.9,10.2,17,1,80.7,126.9,0,0,0,0,3,0,0,0,0
1967,August,17.1,32.2,2.0,8.7,7.0,47.9,8.4,14,0,74.0,209.8,0,0,0,0,7,1,0,0,0
1967,July,19.0,30.8,19.0,7.5,6.0,87.7,22.4,12,4,74.4,272.8,0,0,0,0,18,2,0,0,0
1967,June,15.4,29.4,25.0,5.1,13.0,63.7,14.0,15,1,77.8,210.4,0,0,0,0,3,0,0,0,0
1967,May,13.5,27.5,12.0,0.0,4.0,59.5,33.9,14,1,69.6,244.0,0,0,0,0,5,0,0,0,0
1967,April,7.1,20.4,30.0,-2.7,25.0,12.4,3.4,13,0,68.0,180.3,4,0,0,0,0,0,0,0,0
1967,March,6.3,15.8,26.0,0.4,7.0,37.2,9.6,15,0,70.5,148.1,0,0,0,0,0,0,0,0,0
1967,February,3.3,13.6,26.0,-7.7,14.0,38.9,8.9,16,0,71.7,74.1,13,0,0,1,0,0,0,0,0
1967,January,1.5,11.1,31.0,-14.4,9.0,32.2,7.0,19,0,86.9,40.6,14,2,0,5,0,0,0,0,0
1966,December,2.5,9.7,18.0,-2.7,7.0,86.1,15.8,24,2,80.0,29.7,11,0,0,0,0,0,0,0,0
1966,November,2.6,14.2,6.0,-4.6,14.0,49.2,10.8,14,1,88.2,34.7,11,0,0,2,0,0,0,0,0
1966,October,11.3,28.0,4.0,-3.4,31.0,41.0,10.1,15,1,87.8,86.6,2,0,0,0,1,0,0,0,0
1966,September,13.2,27.6,12.0,2.2,30.0,18.9,5.6,11,0,83.1,154.0,0,0,0,0,1,0,0,0,0
1966,August,16.6,33.2,13.0,7.3,16.0,75.1,25.0,13,3,78.2,191.9,0,0,0,0,7,2,0,0,0
1966,July,16.6,28.3,19.0,9.0,26.0,71.5,16.6,17,2,79.8,194.5,0,0,0,0,5,0,0,0,0
1966,June,18.2,32.1,17.0,6.7,3.0,85.8,22.3,14,4,72.3,233.3,0,0,0,0,14,4,0,0,0
1966,May,14.1,28.0,17.0,1.9,30.0,44.5,13.2,12,1,68.7,259.1,0,0,0,0,5,0,0,0,0
1966,April,9.0,20.8,27.0,-1.1,15.0,62.6,10.4,20,1,78.1,126.5,1,0,0,0,0,0,0,0,0
1966,March,4.2,13.3,8.0,-3.6,20.0,34.9,10.2,19,1,79.8,119.0,8,0,0,0,0,0,0,0,0
1966,February,1.9,13.8,26.0,-11.0,10.0,75.8,18.9,20,2,84.6,39.0,12,1,0,9,0,0,0,0,0
1966,January,-2.6,11.1,30.0,-17.7,18.0,33.4,5.7,16,0,85.5,21.9,24,5,2,18,0,0,0,0,0
1965,December,2.9,13.2,19.0,-4.9,14.0,52.8,9.3,26,0,85.3,32.8,11,0,0,0,0,0,0,0,0
1965,November,0.6,13.7,1.0,-21.9,23.0,55.9,15.2,19,2,84.9,43.5,17,3,1,10,0,0,0,0,0
1965,October,8.2,22.6,1.0,-3.3,23.0,14.7,4.9,7,0,83.9,141.3,6,0,0,0,0,0,0,0,0
1965,September,13.5,25.1,24.0,3.3,21.0,61.7,26.7,12,2,80.8,162.0,0,0,0,0,1,0,0,0,0
1965,August,15.5,28.7,20.0,5.6,27.0,29.8,8.1,8,0,76.8,246.5,0,0,0,0,6,0,0,0,0
1965,July,15.6,27.7,13.0,6.2,2.0,86.7,19.2,23,3,81.2,167.6,0,0,0,0,5,0,0,0,0
1965,June,16.4,27.1,16.0,4.4,2.0,68.2,22.7,13,2,73.9,232.0,0,0,0,0,5,0,0,0,0
1965,May,12.2,23.7,15.0,1.6,22.0,46.8,7.5,18,0,75.8,207.9,0,0,0,0,0,0,0,0,0
1965,April,7.6,19.3,6.0,-1.0,1.0,64.2,17.5,19,2,81.4,141.6,1,0,0,0,0,0,0,0,0
1965,March,2.6,15.9,29.0,-13.6,8.0,40.3,10.4,18,1,84.4,130.5,18,1,0,3,0,0,0,0,0
1965,February,-0.6,5.9,13.0,-8.2,2.0,24.1,5.0,23,0,83.3,60.3,24,0,0,5,0,0,0,0,0
1965,January,1.8,10.3,17.0,-7.2,31.0,43.7,7.7,18,0,88.7,34.8,15,0,0,2,0,0,0,0,0
1964,December,1.4,13.1,9.0,-9.7,30.0,20.5,4.1,14,0,88.7,40.9,17,0,0,7,0,0,0,0,0
1964,November,5.0,13.4,14.0,-4.3,8.0,31.8,6.4,16,0,90.2,16.8,8,0,0,1,0,0,0,0,0
1964,October,7.5,21.7,7.0,-2.1,26.0,22.5,7.3,12,0,83.7,101.8,5,0,0,0,0,0,0,0,0
1964,September,13.7,29.9,15.0,0.4,23.0,20.9,4.2,14,0,79.6,201.9,0,0,0,0,5,0,0,0,0
1964,August,16.4,33.9,27.0,5.0,23.0,78.8,48.3,13,2,77.1,177.9,0,0,0,0,6,4,0,0,0
1964,July,18.3,33.6,19.0,5.4,7.0,46.4,13.7,10,2,73.1,262.7,0,0,0,0,15,7,1,0,0
1964,June,18.1,31.9,13.0,7.1,25.0,54.9,10.7,10,2,68.6,320.1,0,0,0,0,13,1,0,0,0
1964,May,14.3,29.0,13.0,3.4,22.0,52.8,21.1,13,1,69.7,254.8,0,0,0,0,6,0,0,0,0
1964,April,9.2,24.7,19.0,-1.5,7.0,51.1,13.8,16,1,76.1,141.4,1,0,0,0,0,0,0,0,0
1964,March,0.2,13.1,22.0,-11.7,18.0,43.5,14.0,11,2,78.9,96.9,23,2,0,6,0,0,0,0,0
1964,February,-0.1,9.5,1.0,-13.7,20.0,14.1,3.1,13,0,80.8,111.8,20,6,0,6,0,0,0,0,0
1964,January,-2.6,4.4,1.0,-15.5,19.0,13.1,2.8,9,0,86.6,45.6,24,10,1,11,0,0,0,0,0
1963,December,-3.0,6.0,1.0,-18.9,15.0,6.9,3.5,6,0,88.4,64.8,29,6,3,17,0,0,0,0,0
1963,November,7.8,16.2,20.0,-0.3,2.0,61.4,13.2,18,2,84.6,58.1,2,0,0,0,0,0,0,0,0
1963,October,8.5,22.8,13.0,-3.0,29.0,18.2,6.4,13,0,81.1,115.2,4,0,0,0,0,0,0,0,0
1963,September,14.1,26.8,17.0,5.2,29.0,26.3,8.8,10,0,77.1,150.7,0,0,0,0,4,0,0,0,0
1963,August,17.2,35.4,3.0,7.3,30.0,106.2,27.4,17,3,72.0,178.2,0,0,0,0,9,4,0,0,0
1963,July,18.7,33.0,24.0,6.6,28.0,19.6,7.1,10,0,68.3,234.4,0,0,0,0,16,2,0,0,0
1963,June,17.2,29.0,28.0,3.3,3.0,44.6,6.8,16,0,69.7,223.1,0,0,0,0,9,0,0,0,0
1963,May,13.2,26.4,23.0,1.7,7.0,11.9,2.1,12,0,72.7,200.9,0,0,0,0,4,0,0,0,0
1963,April,9.1,20.4,10.0,-2.1,3.0,41.0,18.8,11,2,75.4,145.0,6,0,0,0,0,0,0,0,0
1963,March,3.1,14.2,30.0,-17.6,2.0,22.6,4.1,12,0,79.1,123.3,13,3,1,0,0,0,0,0,0
1963,February,-6.2,1.2,11.0,-20.8,25.0,11.5,5.5,10,0,86.6,52.9,28,14,10,23,0,0,0,0,0
1963,January,-8.3,2.4,5.0,-23.7,20.0,15.8,4.6,18,0,86.0,56.2,31,20,8,25,0,0,0,0,0
1962,December,-3.3,6.8,16.0,-21.7,24.0,55.1,13.7,15,2,88.3,35.1,25,4,3,17,0,0,0,0,0
1962,November,3.3,15.8,6.0,-7.7,24.0,13.4,4.4,11,0,86.0,52.4,12,0,0,3,0,0,0,0,0
1962,October,9.1,27.2,3.0,-1.1,24.0,7.6,3.7,7,0,84.8,104.8,1,0,0,0,2,0,0,0,0
1962,September,12.5,26.8,3.0,3.7,15.0,23.3,8.4,11,0,80.1,159.2,0,0,0,0,2,0,0,0,0
1962,August,15.5,29.3,12.0,7.3,30.0,44.0,6.4,17,0,83.4,157.4,0,0,0,0,2,0,0,0,0
1962,July,15.2,26.0,25.0,7.8,28.0,66.6,18.0,21,2,83.1,182.1,0,0,0,0,2,0,0,0,0
1962,June,14.8,30.7,15.0,2.0,3.0,36.6,16.3,10,1,69.9,265.3,0,0,0,0,6,1,0,0,0
1962,May,10.6,22.2,7.0,0.2,1.0,44.7,17.2,20,1,75.4,166.1,0,0,0,0,0,0,0,0,0
1962,April,8.9,27.0,24.0,0.7,11.0,32.3,8.4,17,0,81.4,159.4,0,0,0,0,1,0,0,0,0
1962,March,0.8,14.9,30.0,-11.7,8.0,31.3,8.0,13,0,80.4,138.3,25,1,0,1,0,0,0,0,0
1962,February,1.2,9.6,20.0,-9.8,1.0,33.6,13.0,18,1,80.9,70.4,17,0,0,6,0,0,0,0,0
1962,January,2.3,12.6,21.0,-10.6,31.0,24.8,6.0,18,0,84.4,65.9,10,1,0,4,0,0,0,0,0
1961,December,-1.2,15.0,5.0,-15.1,26.0,53.1,15.2,14,3,84.3,64.1,21,8,1,12,0,0,0,0,0
1961,November,4.3,15.5,2.0,-5.8,23.0,83.4,32.3,16,2,87.4,35.8,8,0,0,0,0,0,0,0,0
1961,October,11.0,23.4,11.0,3.2,21.0,37.1,9.7,11,0,80.5,134.6,0,0,0,0,0,0,0,0,0
1961,September,16.5,31.9,17.0,2.8,24.0,17.6,5.2,10,0,77.2,172.8,0,0,0,0,10,3,0,0,0
1961,August,16.2,29.1,31.0,8.0,13.0,66.9,16.6,19,2,79.3,183.9,0,0,0,0,7,0,0,0,0
1961,July,16.0,32.4,2.0,8.0,7.0,57.9,10.2,16,1,75.9,149.1,0,0,0,0,5,2,0,0,0
1961,June,17.3,30.3,26.0,6.0,16.0,46.1,13.8,10,2,71.9,268.0,0,0,0,0,10,1,0,0,0
1961,May,10.8,22.6,5.0,4.7,18.0,112.8,15.5,24,3,79.9,134.1,0,0,0,0,0,0,0,0,0
1961,April,11.1,22.7,14.0,0.4,9.0,82.1,26.3,14,2,73.3,143.6,0,0,0,0,0,0,0,0,0
1961,March,6.8,20.2,17.0,-2.7,20.0,48.4,11.1,19,1,78.3,120.9,3,0,0,0,0,0,0,0,0
1961,February,5.2,16.3,26.0,-3.3,5.0,36.2,6.9,18,0,83.5,69.9,4,0,0,0,0,0,0,0,0
1961,January,-1.0,8.6,30.0,-16.3,27.0,53.2,7.2,17,0,84.6,62.5,20,3,2,7,0,0,0,0,0
1960,December,1.3,12.2,4.0,-10.6,12.0,74.7,16.8,14,3,89.0,30.5,16,2,0,2,0,0,0,0,0
1960,November,6.4,14.8,2.0,-2.3,10.0,57.8,13.6,18,2,83.9,64.9,2,0,0,0,0,0,0,0,0
1960,October,9.7,21.7,5.0,0.8,15.0,88.4,23.7,22,2,85.5,68.7,0,0,0,0,0,0,0,0,0
1960,September,13.3,24.9,13.0,1.0,30.0,14.9,3.1,12,0,77.1,163.8,0,0,0,0,0,0,0,0,0
1960,August,16.4,29.5,26.0,6.9,14.0,74.7,34.4,19,2,77.5,164.6,0,0,0,0,6,0,0,0,0
1960,July,16.6,30.6,30.0,6.2,1.0,52.3,13.8,14,1,71.0,213.6,0,0,0,0,8,1,0,0,0
1960,June,17.2,28.4,26.0,7.3,1.0,19.0,7.6,8,0,66.9,263.8,0,0,0,0,10,0,0,0,0
1960,May,13.8,23.8,15.0,0.4,2.0,54.1,17.1,13,2,69.9,194.5,0,0,0,0,0,0,0,0,0
1960,April,7.8,22.9,19.0,-2.8,2.0,37.4,15.5,13,1,69.0,192.3,7,0,0,0,0,0,0,0,0
1960,March,4.2,16.5,27.0,-6.7,8.0,8.6,2.7,7,0,77.8,87.6,12,0,0,1,0,0,0,0,0
1960,February,0.1,15.3,29.0,-15.8,8.0,11.3,2.3,12,0,80.1,84.8,22,3,1,6,0,0,0,0,0
1960,January,0.5,11.1,2.0,-16.0,15.0,42.2,5.5,27,0,87.3,45.7,14,4,1,9,0,0,0,0,0
1959,December,1.9,10.2,30.0,-7.0,16.0,23.2,7.9,11,0,85.6,34.6,15,0,0,9,0,0,0,0,0
1959,November,3.3,10.9,20.0,-3.5,26.0,49.2,18.4,14,1,90.2,41.4,8,0,0,2,0,0,0,0,0
1959,October,8.1,23.6,2.0,-4.4,6.0,29.2,14.1,10,1,73.5,168.3,12,0,0,0,0,0,0,0,0
1959,September,13.6,29.0,12.0,0.0,30.0,0.2,0.1,2,0,67.0,271.1,0,0,0,0,3,0,0,0,0
1959,August,18.6,30.3,22.0,7.2,30.0,52.6,20.3,9,2,73.7,191.4,0,0,0,0,15,3,0,0,0
1959,July,20.5,36.6,11.0,10.9,14.0,25.2,13.0,13,1,66.8,254.4,0,0,0,0,17,7,0,0,0
1959,June,17.5,28.5,6.0,6.3,20.0,21.1,12.2,8,1,61.0,310.9,0,0,0,0,10,0,0,0,0
1959,May,13.5,26.4,10.0,1.9,5.0,26.5,8.6,8,0,66.8,255.0,0,0,0,0,2,0,0,0,0
1959,April,10.2,24.5,15.0,-1.3,20.0,30.4,8.0,16,0,73.4,189.1,3,0,0,0,0,0,0,0,0
1959,March,6.9,19.3,2.0,-4.0,13.0,13.1,5.5,7,0,75.6,133.2,7,0,0,0,0,0,0,0,0
1959,February,-0.1,16.6,28.0,-10.6,13.0,6.6,3.0,6,0,89.4,70.0,21,1,0,8,0,0,0,0,0
1959,January,0.5,11.7,22.0,-12.2,15.0,37.9,9.8,16,0,87.2,60.2,19,4,0,5,0,0,0,0,0
1958,December,2.9,9.9,21.0,-5.2,2.0,37.7,9.0,21,0,91.8,35.7,11,0,0,0,0,0,0,0,0
1958,November,4.3,11.4,13.0,-1.8,29.0,14.6,5.6,15,0,90.2,14.3,2,0,0,0,0,0,0,0,0
1958,October,10.3,23.2,10.0,1.5,30.0,45.3,11.4,15,1,80.9,90.0,0,0,0,0,0,0,0,0,0
1958,September,14.8,28.1,6.0,3.4,28.0,47.2,13.1,13,1,74.2,197.9,0,0,0,0,5,0,0,0,0
1958,August,17.7,28.7,1.0,9.0,25.0,65.2,19.6,15,2,71.9,218.6,0,0,0,0,6,0,0,0,0
1958,July,17.7,31.0,16.0,6.2,26.0,62.0,17.9,13,2,71.1,244.5,0,0,0,0,8,1,0,0,0
1958,June,15.2,27.2,17.0,6.0,7.0,83.7,27.5,17,3,74.8,176.9,0,0,0,0,3,0,0,0,0
1958,May,14.0,26.6,25.0,1.8,5.0,76.9,22.4,21,1,76.6,180.5,0,0,0,0,4,0,0,0,0
1958,April,5.8,20.0,25.0,-5.4,1.0,24.3,4.8,17,0,78.2,133.0,8,0,0,0,0,0,0,0,0
1958,March,0.2,10.1,26.0,-9.4,11.0,27.4,8.6,22,0,83.3,73.3,25,0,0,4,0,0,0,0,0
1958,February,2.3,16.3,14.0,-7.5,28.0,48.2,7.0,22,0,84.6,88.7,17,0,0,3,0,0,0,0,0
1958,January,-0.5,6.3,9.0,-14.7,4.0,40.3,12.8,17,1,86.3,78.8,18,2,0,3,0,0,0,0,0
1957,December,0.5,11.7,8.0,-22.6,17.0,66.1,23.1,12,3,88.5,44.2,18,3,2,6,0,0,0,0,0
1957,November,4.9,15.5,1.0,-6.2,30.0,30.5,18.5,10,1,86.2,38.5,7,0,0,0,0,0,0,0,0
1957,October,10.0,19.1,8.0,-0.3,2.0,19.7,11.6,13,1,85.5,94.7,1,0,0,0,0,0,0,0,0
1957,September,12.2,26.2,8.0,2.7,25.0,87.8,14.7,19,3,81.5,130.9,0,0,0,0,2,0,0,0,0
1957,August,15.7,26.6,6.0,7.8,23.0,59.8,18.1,18,1,79.8,169.9,0,0,0,0,4,0,0,0,0
1957,July,18.6,34.6,7.0,9.7,18.0,61.4,22.3,17,1,76.4,203.5,0,0,0,0,12,3,1,0,0
1957,June,18.0,32.2,30.0,5.6,13.0,52.4,27.5,12,2,65.6,295.9,0,0,0,0,13,4,0,0,0
1957,May,10.6,24.0,19.0,-2.9,9.0,40.0,29.4,11,1,69.1,253.3,3,0,0,0,0,0,0,0,0
1957,April,7.9,22.8,28.0,-3.8,12.0,26.8,6.6,8,0,74.6,198.9,9,0,0,0,0,0,0,0,0
1957,March,6.2,19.1,13.0,-5.1,3.0,85.8,24.1,14,3,79.3,131.8,10,0,0,0,0,0,0,0,0
1957,February,4.3,13.7,5.0,-3.2,23.0,47.2,9.6,20,0,87.1,55.2,8,0,0,0,0,0,0,0,0
1957,January,1.0,12.0,6.0,-11.3,1.0,29.5,7.5,19,0,86.6,42.4,16,3,0,5,0,0,0,0,0
1956,December,2.7,12.5,17.0,-11.8,31.0,45.1,9.5,19,0,86.3,42.5,13,2,0,8,0,0,0,0,0
1956,November,3.3,9.6,16.0,-8.3,1.0,42.4,7.3,18,0,84.7,54.1,11,0,0,1,0,0,0,0,0
1956,October,9.1,22.1,2.0,-3.1,31.0,50.5,25.4,15,1,82.7,131.3,2,0,0,0,0,0,0,0,0
1956,September,14.0,25.3,2.0,2.4,20.0,29.0,6.9,13,0,77.3,189.0,0,0,0,0,1,0,0,0,0
1956,August,14.5,23.6,17.0,6.9,31.0,71.0,12.3,20,2,74.6,171.1,0,0,0,0,0,0,0,0,0
1956,July,17.7,28.0,14.0,9.0,28.0,97.0,48.6,12,2,74.7,212.8,0,0,0,0,7,0,0,0,0
1956,June,14.0,25.2,6.0,5.8,2.0,129.2,28.6,18,4,77.6,133.4,0,0,0,0,2,0,0,0,0
1956,May,13.5,29.6,31.0,1.0,1.0,57.8,23.2,10,1,66.3,225.1,0,0,0,0,5,0,0,0,0
1956,April,5.3,19.0,27.0,-5.2,8.0,102.3,23.9,17,3,77.4,122.1,10,0,0,0,0,0,0,0,0
1956,March,3.1,18.5,30.0,-7.3,16.0,46.1,22.5,11,1,75.5,138.9,16,0,0,1,0,0,0,0,0
1956,February,-10.1,4.3,29.0,-25.4,24.0,25.4,5.1,21,0,84.4,57.8,28,25,17,25,0,0,0,0,0
1956,January,-0.1,8.2,22.0,-18.3,31.0,38.9,5.7,20,0,83.9,61.5,18,3,2,7,0,0,0,0,0
1955,December,2.9,12.6,28.0,-9.5,13.0,53.2,9.4,19,0,87.3,36.2,13,0,0,3,0,0,0,0,0
1955,November,4.6,16.6,7.0,-6.5,2.0,15.2,2.4,19,0,85.9,50.8,11,0,0,1,0,0,0,0,0
1955,October,8.8,19.3,11.0,-1.2,31.0,51.6,26.8,14,1,81.7,96.1,1,0,0,0,0,0,0,0,0
1955,September,14.0,24.8,9.0,4.0,20.0,24.5,10.1,12,1,80.9,162.1,0,0,0,0,0,0,0,0,0
1955,August,17.8,29.4,22.0,6.6,8.0,61.5,34.5,10,2,80.4,190.0,0,0,0,0,10,0,0,0,0
1955,July,18.0,30.4,18.0,8.6,3.0,235.7,41.8,15,10,81.7,187.1,0,0,0,0,8,1,0,0,0
1955,June,15.1,28.7,25.0,3.7,18.0,154.9,67.1,14,3,76.0,187.3,0,0,0,0,4,0,0,0,0
1955,May,10.9,23.9,1.0,-0.3,23.0,49.7,20.2,14,1,71.7,213.5,2,0,0,0,0,0,0,0,0
1955,April,7.3,28.8,30.0,-3.0,19.0,34.0,8.2,15,0,76.1,168.5,8,0,0,0,2,0,0,0,0
1955,March,0.2,18.6,26.0,-17.4,8.0,32.6,5.9,16,0,80.6,143.0,24,6,2,4,0,0,0,0,0
1955,February,-2.6,7.7,3.0,-19.7,23.0,45.8,12.0,13,2,84.2,95.7,23,11,5,12,0,0,0,0,0
1955,January,-2.0,8.4,30.0,-12.0,6.0,23.6,6.0,13,0,87.5,74.6,30,3,0,12,0,0,0,0,0
1954,December,3.9,14.2,3.0,-2.4,17.0,86.8,13.5,20,4,87.4,38.8,15,0,0,0,0,0,0,0,0
1954,November,4.1,14.3,1.0,-5.8,24.0,38.7,10.6,14,1,86.5,70.3,12,0,0,2,0,0,0,0,0
1954,October,10.5,20.7,18.0,0.2,27.0,60.5,14.6,15,3,82.2,101.2,0,0,0,0,0,0,0,0,0
1954,September,14.1,30.7,2.0,2.0,28.0,61.7,15.4,22,2,79.3,150.8,0,0,0,0,4,1,0,0,0
1954,August,16.7,30.9,3.0,7.8,18.0,104.4,25.0,16,3,78.3,162.1,0,0,0,0,5,2,0,0,0
1954,July,15.1,23.8,25.0,7.7,6.0,136.3,41.5,23,4,79.8,114.6,0,0,0,0,0,0,0,0,0
1954,June,17.3,33.5,20.0,6.2,8.0,35.3,9.1,12,0,65.0,227.3,0,0,0,0,7,3,0,0,0
1954,May,13.9,27.4,26.0,0.2,14.0,36.6,14.0,9,2,59.0,273.4,0,0,0,0,5,0,0,0,0
1954,April,6.6,17.4,30.0,-3.4,11.0,27.6,6.2,15,0,61.8,201.0,10,0,0,0,0,0,0,0,0
1954,March,4.1,17.5,22.0,-2.4,2.0,25.0,7.1,12,0,74.2,114.7,16,0,0,0,0,0,0,0,0
1954,February,-4.7,6.9,26.0,-18.8,1.0,9.5,2.7,12,0,73.0,89.7,25,14,3,17,0,0,0,0,0
1954,January,-3.2,10.4,15.0,-17.8,31.0,35.4,8.8,20,0,79.9,82.6,22,8,3,17,0,0,0,0,0
1953,December,2.9,16.7,4.0,-3.7,9.0,30.5,8.2,13,0,91.2,27.0,15,0,0,2,0,0,0,0,0
1953,November,5.8,15.7,9.0,-6.5,26.0,15.2,6.2,5,0,86.3,54.7,9,0,0,0,0,0,0,0,0
1953,October,10.8,23.4,2.0,-0.5,11.0,13.3,3.0,10,0,86.1,108.3,1,0,0,0,0,0,0,0,0
1953,September,13.8,31.6,2.0,3.4,7.0,23.2,6.3,10,0,75.2,180.6,0,0,0,0,1,1,0,0,0
1953,August,16.9,31.7,15.0,7.8,9.0,36.2,10.6,16,1,75.7,218.8,0,0,0,0,8,3,0,0,0
1953,July,18.3,30.6,2.0,7.6,12.0,40.4,12.7,13,1,76.3,211.6,0,0,0,0,10,2,0,0,0
1953,June,17.6,28.5,22.0,4.4,5.0,116.5,26.1,18,4,77.8,172.2,0,0,0,0,7,0,0,0,0
1953,May,13.8,30.7,26.0,-2.0,8.0,46.8,11.0,15,1,72.9,217.8,1,0,0,0,11,1,0,0,0
1953,April,9.6,26.1,4.0,-1.5,11.0,22.1,5.8,10,0,69.2,248.4,4,0,0,0,1,0,0,0,0
1953,March,5.4,20.8,30.0,-5.2,15.0,7.3,3.0,6,0,77.0,179.9,16,0,0,1,0,0,0,0,0
1953,February,0.6,13.2,27.0,-14.7,8.0,33.6,9.3,17,0,89.0,49.3,16,3,0,9,0,0,0,0,0
1953,January,0.4,10.1,28.0,-8.0,15.0,36.9,5.0,21,0,90.8,10.1,22,0,0,5,0,0,0,0,0
1952,December,-0.7,7.1,25.0,-11.0,1.0,29.7,9.7,18,0,91.5,25.6,28,1,0,7,0,0,0,0,0
1952,November,1.4,9.6,5.0,-11.0,17.0,52.1,8.0,19,0,90.6,31.2,19,1,0,4,0,0,0,0,0
1952,October,7.4,17.7,1.0,-1.9,13.0,64.1,16.1,19,2,85.8,78.6,3,0,0,0,0,0,0,0,0
1952,September,11.1,22.4,1.0,1.4,29.0,87.7,24.1,22,2,81.3,139.7,0,0,0,0,0,0,0,0,0
1952,August,18.4,33.5,12.0,7.7,30.0,48.7,24.6,17,1,73.3,190.1,0,0,0,0,11,3,0,0,0
1952,July,18.5,33.9,2.0,7.1,16.0,52.7,24.8,11,1,68.2,254.2,0,0,0,0,13,1,0,0,0
1952,June,15.4,28.6,30.0,4.6,5.0,43.8,10.7,14,2,71.0,259.7,0,0,0,0,6,0,0,0,0
1952,May,12.6,24.2,31.0,-0.2,20.0,55.5,19.0,15,2,73.2,206.3,1,0,0,0,0,0,0,0,0
1952,April,11.4,24.8,12.0,-4.8,2.0,15.2,4.6,9,0,68.8,211.9,3,0,0,0,0,0,0,0,0
1952,March,2.1,13.9,3.0,-7.4,8.0,51.1,11.7,12,1,72.4,158.3,22,0,0,1,0,0,0,0,0
1952,February,0.8,7.6,25.0,-12.2,4.0,17.2,5.3,13,0,86.2,67.4,17,1,0,1,0,0,0,0,0
1952,January,0.8,7.8,16.0,-8.8,29.0,45.9,9.0,19,0,87.8,47.0,22,0,0,6,0,0,0,0,0
1951,December,3.6,10.0,5.0,-5.8,15.0,13.8,3.6,11,0,88.3,53.9,11,0,0,0,0,0,0,0,0
1951,November,6.8,14.7,9.0,-2.2,3.0,65.9,21.3,22,2,90.6,33.3,2,0,0,0,0,0,0,0,0
1951,October,7.3,18.3,2.0,-3.6,17.0,12.4,9.1,4,0,80.1,218.2,15,0,0,0,0,0,0,0,0
1951,September,15.5,29.6,13.0,5.7,25.0,45.0,9.5,15,0,80.1,218.6,0,0,0,0,5,0,0,0,0
1951,August,18.1,32.2,30.0,6.8,17.0,63.9,21.0,16,2,77.9,170.0,0,0,0,0,9,3,0,0,0
1951,July,17.5,29.3,11.0,7.9,6.0,55.6,23.7,10,2,77.7,226.3,0,0,0,0,7,0,0,0,0
1951,June,16.0,27.4,15.0,4.3,9.0,97.7,19.4,16,3,75.5,218.7,0,0,0,0,3,0,0,0,0
1951,May,12.2,23.6,20.0,0.1,12.0,65.7,29.7,15,1,71.6,191.6,0,0,0,0,0,0,0,0,0
1951,April,8.3,27.5,26.0,-3.2,22.0,8.7,4.2,9,0,64.2,202.3,7,0,0,0,2,0,0,0,0
1951,March,2.4,14.3,18.0,-7.6,4.0,32.3,7.6,18,0,78.9,,21,0,0,3,0,0,0,0,0
1951,February,1.7,9.2,12.0,-8.4,3.0,17.5,5.0,13,0,86.2,,14,0,0,3,0,0,0,0,0
1951,January,1.3,9.5,12.0,-13.6,1.0,34.5,10.1,11,1,86.5,,15,1,0,4,0,0,0,0,0
1950,December,-2.2,9.1,2.0,-18.0,31.0,27.1,7.0,13,0,85.6,,29,5,3,12,0,0,0,0,0
1950,November,4.5,14.0,11.0,-4.1,1.0,54.8,9.7,22,0,85.2,,7,0,0,0,0,0,0,0,0
1950,October,8.1,19.6,6.0,-3.7,24.0,22.5,6.9,11,0,77.9,,10,0,0,0,0,0,0,0,0
1950,September,13.6,26.0,14.0,4.6,28.0,39.3,8.8,14,0,77.1,,0,0,0,0,1,0,0,0,0
1950,August,18.7,32.3,23.0,8.8,7.0,47.9,21.0,11,1,69.9,,0,0,0,0,12,2,0,0,0
1950,July,18.2,29.2,21.0,8.2,30.0,68.2,17.4,15,2,72.4,,0,0,0,0,6,0,0,0,0
1950,June,18.2,30.6,7.0,6.1,1.0,34.9,10.8,13,1,67.2,,0,0,0,0,10,4,0,0,0
1950,May,14.6,28.9,21.0,4.4,16.0,111.7,15.5,18,4,73.8,,0,0,0,0,3,0,0,0,0
1950,April,7.5,20.3,8.0,-0.3,30.0,35.5,17.7,16,1,75.3,,1,0,0,0,0,0,0,0,0
